zincid,smiles,consensus_score
ZINC000616537404,COc1cc(CC(=O)N[C@@H]2CC(C)(C)Oc3ccc(F)cc32)ccn1,0.7072943581977233
ZINC000347030778,CC(C)c1ncc(C(=O)N2CC[C@@H]3[C@H](C2)NC(=O)N3C(C)C)s1,0.7772623303120433
ZINC000460290898,CC[C@H](Cc1ccccc1)N(C)C(=O)Cc1ccc2c(c1)CCO2,0.7014348599659448
ZINC000158531738,Cc1ccc2nc(SCCCS(=O)(=O)C(C)C)n(C)c(=O)c2c1,0.6932159470147257
ZINC000495732878,CC(C)(C)OC(=O)N1CC(O)(CNC(=O)C2=COCCO2)C1,0.4930647019646708
ZINC000668069757,Cc1nc(-c2ccccc2)[nH]c1C(=O)N(C)C(C)(C)CN1CCCC1,0.7994966015225031
ZINC000412764516,CC[C@H](NC(=O)[C@@H]1CSCN1C(=O)CC(C)(C)C)[C@H](O)C(C)C,0.5148906594920786
ZINC000573927256,O=C(NC[C@@H]1CCC2(CCOCC2)[C@@H]1O)c1cnc2cccnn21,0.8098239423230116
ZINC000530888864,C[C@H]1CCN(CCNC(=O)C2CCN(Cc3nccn3C)CC2)C1,0.7501041839858849
ZINC000042316774,COc1ccc(CN(C)c2ccc(C#N)cn2)cc1,0.7044337409076655
ZINC000346985868,Cc1c(Br)ccc(-c2nc(-c3nc[nH]n3)no2)c1F,0.6622160234735333
ZINC000460519820,C[C@@H]1C[C@H](NC(=O)N(C)[C@H]2CC[C@@H](C(F)(F)F)CC2)CCN1C,0.5285465232398863
ZINC000665802508,CC(=O)Nc1ccc(NC(=O)[C@@H](O)C2CC2)cc1Cl,0.5818954299263146
ZINC000271416925,COc1ncncc1NC(=O)NC[C@H]1CCO[C@@H](C)C1,0.6140477375270139
ZINC000007736500,CC[C@@H](C)c1ccc(C2=CSC3=NS(=O)(=O)CCN23)cc1,0.6925352685611079
ZINC000542538047,COC1CCC(CCNC(=O)NC[C@H](C)c2ccccc2)CC1,0.6145554079898672
ZINC000574317139,CC[C@H](C)C[C@@H](NS(=O)(=O)c1cnc2n1CCC2)C(=O)OC,0.5131314488400129
ZINC000670447845,COC(C)(C)CCNC(=O)c1nn(C)c2c1CC(=O)CC2,0.642906271912782
ZINC000371988369,O=C(CC12CC3CC(CC(C3)C1)C2)N1CCN2C(=O)OC[C@@H]2C1,0.5205780500465683
ZINC000439792484,CC(C)(C)[C@H]1CCCC[C@H]1NC(=O)CCc1ccoc1,0.5427722824367227
ZINC000599211989,CC1(C)C[C@H](S(=O)(=O)N2CCN(c3ncccc3C#N)CC2)CO1,0.6197379549942207
ZINC000653822516,CNC(=O)CCCN1CCN(c2nncn2C)CC1,0.6055474487358394
ZINC000075981004,C[C@H]1C[C@H]1NC(=O)NCCOc1ccccc1-c1ccccc1,0.6061240050163356
ZINC000294737340,CC(C)CCCC(=O)N[C@H](C)C(=O)NCc1ccco1,0.4886322676401237
ZINC000424298003,COCC[C@@H](C)N1C[C@@H](c2cnn(C)c2)[C@H](N)C1,0.5258118179529832
ZINC000609834542,COC(=O)[C@H](NC(=O)CCOc1ccc(C)cc1C)C(C)(C)C,0.5834257761960572
ZINC000333815526,N[C@@H]1CC[C@H]2CN(C(=O)N[C@H]3CCOc4c(F)cccc43)C[C@@H]12,0.9059573577270243
ZINC000190466858,CC[C@H](NC(=O)N1CC[C@H](C)[C@H](OC)C1)c1ccc(C)cc1,0.6367478687740146
ZINC000269964568,COc1ccc(C(=O)CCC(=O)N(CCS(C)(=O)=O)C2CC2)cc1,0.3846027362960527
ZINC000471529461,COc1cc(OC)cc(-c2nnc(SC[C@H](O)CCOC(C)C)o2)c1,0.5513609524391471
ZINC000579156357,Cc1cc(Cl)ccc1S(=O)(=O)NC[C@@H]1COc2ccccc21,0.6948157680303736
ZINC000616080115,CN(C)[C@@H](CNC(=O)N(C)Cc1cccc(O)c1)c1ccsc1,0.7201357855732258
ZINC000191371805,CCCS(=O)(=O)N1CCC[C@@H]1C(=O)N1CCS[C@@H](C)CC1,0.3775882474103499
ZINC000651317838,CCN1C[C@H](CNC(=O)N(C)[C@@H](C)Cc2ccc(C)cc2)CC1=O,0.692821222746937
ZINC000299776314,Cc1nc(C(=O)N2CCC3(CC2)CN(C)CCCN3C)c(C)s1,0.7816800407810249
ZINC000624953599,CC(C)(C)CCCCNS(=O)(=O)[C@@H]1COC(C)(C)C1,0.4125532399332051
ZINC000542737244,CCOCCOC1CN(C(=O)c2ccc(Cl)c(C#N)c2)C1,0.6386677189924722
ZINC000639262227,CS(=O)(=O)c1ccccc1CNC[C@@H]1CC[C@@H]2C[C@@H]2C1,0.5559008387992526
ZINC000597670304,CC1(C)C[C@]1(C#N)NC(=O)C[C@H](c1ncc[nH]1)c1ccccc1,0.6797056577363108
ZINC000491315319,C#C[C@H](NC(=O)/C=C\c1cnc(OC)nc1)c1ccc(Cl)cc1,0.7112987515133462
ZINC000248569353,COc1ccccc1C(=O)NCC(=O)N1C[C@@H]2CCCN2C[C@@H]1C,0.7046348547749459
ZINC000613326237,CCN(CCN1CCCC1=O)c1cccc2ccccc21,0.6140268329730347
ZINC000345285996,CCc1nc(CNC(=O)C(=O)NCC[C@@H]2CCC[C@H](C)C2)cs1,0.5833643781947877
ZINC000473736887,C[C@@H]1C[C@H](C)[C@@H](C)N(C(=O)NC[C@]2(C)CCCS2)C1,0.5083802407469238
ZINC000373657306,COc1cccc(NC(=O)C(=O)N2CCCC[C@@H]2[C@H]2CNC(=O)C2)c1,0.6833363483066862
ZINC000635126964,CCc1cc(C(=O)NCc2c(C)nn(-c3ccccc3)c2C)n(C)n1,0.7930562088658051
ZINC000418231199,CC1(C)CCC[C@@H]1CNC(=O)N1CC[C@H]2CNC[C@@H]2C1,0.7627155310432114
ZINC000069388412,COCCCN(C)C(=O)[C@H](C)Sc1ccc(Cl)cc1,0.5315273366523823
ZINC000552093200,C[C@@H]1C[C@@H](C)N1C(=O)c1cc(Cl)c(F)cc1Cl,0.6160743678099462
ZINC000613455680,COc1ccc(OC2CCN(CC(=O)N3CCCCC3)CC2)cc1,0.762746413801903
ZINC000645284818,CCCCN(C)CCNC(=O)N1CC(C)(CC(F)F)C1,0.6114700532608153
ZINC000128967178,CS[C@@H](C)CNC(=O)CCc1c(C)nc2c3ccccc3nn2c1C,0.7866938590635881
ZINC000364529617,CNS(=O)(=O)c1cccc(CNC(=O)N2CC3(C2)CCCC3)c1,0.5788700225346408
ZINC000462974931,CCC[C@H](NC(C)C)C(=O)N[C@@H]1CCCCC12CCCC2,0.5237114442385221
ZINC000520425201,Cc1ccccc1[C@H]1CCN(C(=O)Cn2nnc3c2CCCC3)C1,0.8559393699748334
ZINC000341233081,C[C@@H](CN1C[C@H](C)C[C@@H](C)C1)NC(=O)c1ccnc(C2CC2)c1,0.6437607264357397
ZINC000603311992,COC(=O)CC[C@H](Sc1nnnn1C1CCCC1)C(=O)OC,0.434417296804748
ZINC000657541202,CN1CCN(C(=O)C(=O)Nc2ccc(O[C@H]3CC3(F)F)cc2)CC1,0.7246631525786271
ZINC000246724513,CCS(=O)(=O)N(C)CC(=O)N1[C@H](C)C[C@H](c2ccccc2)[C@H]1C,0.5490301246927357
ZINC000330826072,C[C@H](C[S@](C)=O)N/C(O)=N/CCn1cccn1,0.427291029383911
ZINC000178199534,COc1ncncc1NC(=O)NCCc1ccc(Br)cc1,0.6650448958697694
ZINC000302219563,COc1cc(F)c([C@H](C)Nc2cncc(C)n2)cc1OC,0.5543943851358771
ZINC000416581969,O=S(=O)(NCc1cccc(Br)c1Cl)NC1CC1,0.574903779751758
ZINC000414185455,CC1(C)NC2(CCN(c3ccccn3)CC2)N(CC2CCCC2)C1=O,0.8029750786792924
ZINC000278917859,Cc1cc(C(=O)NCc2ccc(N3CCCC3=O)cc2)ccn1,0.7449298264798692
ZINC000335363978,O=C([C@@H]1CCCC(F)(F)C1)N1CC[C@H](c2cccnc2)C1,0.8107974476560351
ZINC000335398771,O=C(NCc1ccc(O)c(F)c1)N1CC[C@@H]2OCC[C@@H]2C1,0.8086520471579811
ZINC000356366660,C[C@@H](CCC(C)(C)C)NC(=O)C(=O)N[C@H]1CCCOCC1,0.5223205136289937
ZINC000341315295,COc1ccc2c(c1)[C@@H](NC(=O)NCCN(C)C(C)C)CCO2,0.6448334670337761
ZINC000576285969,COCC1(O)CN(C(=O)CN(C)S(=O)(=O)N(C)C)C1,0.2977904943822452
ZINC000352581903,COc1c2ccccc2[nH]c1C(=O)N1CCN(C)Cc2ccccc21,0.7495161167042381
ZINC000072386951,Cc1nc(NCC2CCOCC2)cc([C@H]2CNCCO2)n1,0.6189527972827611
ZINC000189611064,Cc1nc(CC2CC2)sc1C(=O)NCCc1ccccn1,0.8076912227002067
ZINC000337301734,O=C(c1ccc2c(c1)CCC2)N1CCCC[C@H]1C(F)F,0.4953178057818481
ZINC000563057957,CO[C@@H](CS(=O)(=O)N[C@@H]1C[C@H]1c1ccc(Cl)c(Cl)c1)C1CC1,0.6149387941870986
ZINC000601598194,CC(C)[C@H]1N(C(=O)c2ccccc2CC#N)CC1(C)C,0.5824999180257964
ZINC000412032134,CCOC(=O)CN(C(=O)CN[C@H](C)c1csnn1)c1ccccc1,0.4999680008780687
ZINC000338484779,COCC[C@@H](NC(=O)Nc1ccn([C@@H](C)COC)n1)C(C)(C)C,0.6168873648414008
ZINC000615708287,C[C@H](N(C)C(=O)c1cnc2n1CCC2)C(C)(C)O,0.589342950657697
ZINC000332991158,O=C1N[C@H](CC2CC2)C(=O)N1[C@H]1CCO[C@H](C2CC2)C1,0.606420075743852
ZINC000451274750,CC(C)C[C@H](CCO)CNS(=O)(=O)C[C@@H]1CCCC1(F)F,0.3722278728029794
ZINC000125135853,Cc1nc(C)c(CNC(=O)c2nc3ccccc3s2)s1,0.7934236775672174
ZINC000348778139,CC[C@@H]1NC(=O)N([C@@H](C)c2nc(-c3ccccc3OC)no2)C1=O,0.6976025109691701
ZINC000289280329,COC(C)(C)CS(=O)(=O)NCc1cc(Cl)c2c(c1)OCCO2,0.5966752846186847
ZINC000637336589,CCC[C@@H](CNC(=O)N1CCN2C(=O)NC(=O)[C@@H]2C1)OCC,0.5402965317544519
ZINC000370014947,CN(C)C(=O)[C@@H]1CCCN1C(=O)[C@H]1C[C@@H]2CCCCN2C1,0.5558618007481049
ZINC000534283802,CCN(C(=O)c1cncc(C(=O)OC)c1)[C@@H](C)c1ccc(C#N)cc1,0.5658050830678047
ZINC000339526088,CC(C)CC[C@@H](C)NC(=O)C(=O)N(C)Cc1cnc(C(C)C)nc1,0.6242749322203387
ZINC000295795464,C[C@H](CC(=O)N1C[C@@H](F)[C@@H](F)C1)c1ccc(F)cc1,0.6024689305388873
ZINC000529577553,COc1cccc([C@H](CNC(=O)c2ccnc(C3CC3)c2)OC)c1,0.7156241448628549
ZINC000613709573,CCc1nc(CCNC(=O)c2cccc([S@@](C)=O)c2)cs1,0.60017715565556
ZINC000283620646,C[C@@H](CN1CCCCC1)NC(=O)C(=O)N(C)Cc1nccn1C(F)F,0.7063911116437394
ZINC000286422578,Cc1nnc(CCNC(=O)C2=C(C)N(C)c3ncnn3[C@H]2C)n1C,0.6834378064709392
ZINC000565540689,Cc1cccc([C@H](C)NC(=O)[C@H]2CCc3nnnn3CC2)c1C,0.7285463632800431
ZINC000619197316,Cc1cncc(CCNC(=O)[C@@H](CS(C)(=O)=O)c2ccccc2)n1,0.6102784924563305
ZINC000356800677,Cc1cc2cccnc2c(NC(=O)C(=O)NC[C@@H]2CCO[C@@H](C)C2)c1,0.6682298925744479
ZINC000432088377,CCC1(CNC(=O)NCc2coc3ccccc23)CCC1,0.7355180601875094
ZINC000355972830,Cc1nc(C)c(Cc2nc(Cc3ccc(F)cc3Cl)no2)c(O)n1,0.8342116743093588
ZINC000567991211,CCOC(=O)C[C@@H](C)N(C)C(=O)[C@H]1CC[C@H](C)CC1,0.4398894785463922
ZINC000641133418,CC(C)COc1cccc(Cn2cc(CN3CCNCC3)nn2)c1,0.7261627631227896
ZINC000541378857,CCC(CC)(CC)CNC(=O)N(C)CCCN1CCCC1,0.6104001590464005
ZINC000270949221,O=C1CCCN1[C@@H]1CCN(Cc2coc(-c3ccccc3)n2)C1,0.7884022633460968
ZINC000335589764,CC(C)(CC#N)CNC(=O)N1CCOCC2(CC2)C1,0.5466218653789385
ZINC000066025261,C[C@H](OC[C@@H]1CCCO1)C(=O)NCCOc1cccc2ccccc21,0.623883902880418
ZINC000556166351,C[C@]1(C[C@H]2CCCN2Cc2cc(Cl)sc2Cl)NC(=O)NC1=O,0.6412165713499793
ZINC000155042850,C[C@]1(C(=O)Nc2cccc(-c3ncco3)c2)CCCO1,0.7349273120203963
ZINC000289713295,C=CCN(CC=C)C(=O)C(=O)N[C@H](C)C1=CCN(C)CC1,0.6981448845274045
ZINC000564889727,C[C@@H](NC(=O)N1CC[C@@H](c2cccnc2)C1)c1ccc2c(c1)OCO2,0.6874892843111831
ZINC000431149999,CC(=O)N[C@@H](C)C(=O)N[C@@H]1C[C@H]1c1ccccc1Br,0.5652563782822868
ZINC000264284388,NC(=O)c1ccc(OCC(=O)N2CC[C@@H](c3cccc(F)c3)C2)cc1,0.7067870062194406
ZINC000297018754,Cc1cc2sc(NC(=O)NCCC(C)(C)CO)nc2cc1F,0.6983556945221319
ZINC000631010075,C[C@@H]1OCC[C@H]1Cn1c(=O)onc1-c1cnccn1,0.6238439900272557
ZINC000078309938,O=C(NCCCn1cccn1)N1CCN(c2cc(F)ccc2F)CC1,0.8316825111660441
ZINC000416400133,CC(C)c1nc(S(=O)(=O)NC[C@@H](C)O)cn1C,0.3636356297717805
ZINC000628372646,FC(F)(F)[C@H](N[C@H]1CCSC1)c1nccs1,0.7083361973296276
ZINC000185247158,CC#CCCCC(=O)N[C@@H](c1ccc2c(c1)OCCO2)C1CC1,0.6377719347980565
ZINC000279961632,C[C@H](CNS(=O)(=O)c1ccc(OC(F)F)c(F)c1)c1nccs1,0.5820239916506551
ZINC000558657462,O[C@@H]1COC[C@H]1N1CCC(n2cc(Cl)cn2)CC1,0.7235049942479927
ZINC000281223342,COC(=O)[C@@H](C)N(C)C(=O)c1cc(C(C)(C)C)nn1C,0.453265312374066
ZINC000517377071,O=C(O)C1CCC(CC(=O)N[C@H]2CCCc3ccccc32)CC1,0.6512620356492438
ZINC000359601577,C[C@@H](O)[C@@H](NC(=O)C1CC1)C(=O)Nc1cccc(CCCO)c1,0.525216113306219
ZINC000073364565,CC[C@H](NC(=O)Nc1ccn(C)n1)c1ccc(Cl)cc1,0.7929208560953964
ZINC000105223388,CC[C@](C)(O)CNC(=O)NCc1ccc(OC)c(Br)c1,0.539778100103975
ZINC000289245022,Cc1ccccc1-n1cc(CN2CC[C@H](N3CCCCC3)C2)nn1,0.8469649499978407
ZINC000273743674,c1n[nH]c2c1C[C@@H](c1nc(-c3ccc4c(c3)OCCO4)no1)CC2,0.7374483859519414
ZINC000616975747,CC[C@@H](C)N(CC)C(=O)c1cc(CN2CCCC2)on1,0.5092113194773964
ZINC000439017818,CC[C@H](CCO)NC(=O)Nc1ccc(-c2nncs2)cc1,0.7751599869151989
ZINC000617027190,COC1CC(CCNC(=O)[C@@H](C(C)C)N2CCCC2=O)C1,0.5201214880359895
ZINC000495839540,CC(C)NC(=O)OC1CN(C(=O)CCC2CCOCC2)C1,0.5167503173656838
ZINC000596120004,CCOC(=O)c1nc(=N[C@@H](CO)CC(C)C)cc[nH]1,0.6345298766789673
ZINC000441457380,CC[C@@H](C)C[C@@H](C)NC(=O)NCCc1cccc(OC)n1,0.6912932364222608
ZINC000414254226,CC[C@@H](C)C[S@@](=O)Cc1cc(O)nc(C2CC2)n1,0.532711315208211
ZINC000170313212,O=C(O)C[C@H](CNS(=O)(=O)c1cccs1)C(=O)O,0.3443903956883302
ZINC000651663767,C[C@H](O)[C@@H]1CCCCN1C(=O)[C@@H](C)c1ccc(Cl)cc1,0.4186276860356485
ZINC000643955192,Cc1cncnc1-c1noc([C@@H]2CCCC[C@H]2C)n1,0.7985509569425921
ZINC000112570727,COCCN(CC(C)C)C(=O)c1ccnc(SCC(F)(F)F)c1,0.4342023462775228
ZINC000424189757,CC(C)(C)OC(=O)C(C)(C)CCNCc1ccc([N+](=O)[O-])cc1,0.7645435957560053
ZINC000268410724,C[C@H](C(=O)N1CCC[C@@H]1[C@H]1CCCCC1=O)c1cccnc1,0.7385503313886373
ZINC000651209745,C[C@@H](COCC(=O)N(C1CC1)[C@@H]1CC(=O)NC1=O)c1ccccc1,0.54970609032151
ZINC000271116268,Cc1ccccc1NCCC(=O)N[C@@H]1CCO[C@@H](C(C)(C)C)C1,0.6387839317599135
ZINC000454671356,C=CC(C)(C)CNC(=O)N[C@H](C)C(C)(C)CN(C)C,0.7222790966826481
ZINC000559892728,CC(F)(F)CN[C@@H]1CC[C@H]2CN(Cc3ccccc3)C[C@@H]21,0.6260899628020022
ZINC000277488030,CCO[C@@H]1C[C@]2(NC(=O)N(c3nc(C)c(C)s3)C2=O)C1(C)C,0.725107168360325
ZINC000433271067,C[C@@H]1CN(CCCNC(=O)N[C@H]2CCC[C@@H](C(F)(F)F)C2)CCCO1,0.656539626332554
ZINC000285683809,CC(C)C[C@@H]1C[C@@H](NC(=O)c2cc[nH]c2C(C)C)CCO1,0.638862859101495
ZINC000423247107,Clc1ccccc1C[C@@H](NCC[C@@H]1CCNC1)C1CC1,0.589000596639794
ZINC000274619946,CCN(CCO)CCNC(=O)N[C@H]1CCCc2cc(OC)ccc21,0.6545726510013778
ZINC000424217525,N[C@H](C(=O)N1CCC(c2nc3c(s2)CCCC3)CC1)C(F)(F)F,0.7314864142429472
ZINC000342584918,Cc1cnn(-c2ccc(S(=O)(=O)N[C@@H](C)CC(N)=O)cc2F)c1,0.6848826202083476
ZINC000353617329,C[C@@H]1C(=O)CC[C@H](C(=O)N2CC[C@@H]3[C@@H](CCCN3C3CC3)C2)C1(C)C,0.6313708104733367
ZINC000356236107,Cc1c(-c2nc(-c3ccnc(OCC(F)(F)F)c3)no2)nnn1C,0.7602160066034874
ZINC000000373669,Cc1ccc(NC(=O)CC(C)(C)CC(=O)O)cc1Cl,0.5359721536735439
ZINC000281959505,COc1ccc(S(=O)(=O)NC[C@@H]2COC3(CCCC3)O2)cn1,0.6154205758421641
ZINC000079504409,CC(C)NC(=O)NC(=O)[C@@H](C)N1CCSC2(CCCCC2)C1,0.5914579273942935
ZINC000564854409,CC(C)n1ccc(CNC[C@H](O)Cc2ccccc2C(F)(F)F)n1,0.6100462191292031
ZINC000349121404,CC(C)CN(C)S(=O)(=O)N1CCO[C@H](C)[C@H]1C,0.3380774238498784
ZINC000190047599,CC(C)(C)OC(=O)N1CC[C@@](C)(CN2CCC(c3ccn[nH]3)CC2)C1,0.5765669955575834
ZINC000078606042,COC(=O)c1ccc(Cl)c(NC(=O)CCn2ccccc2=O)c1,0.592429190890004
ZINC000642349915,CNS(=O)(=O)Cc1ccc(CNC(=O)[C@@H](C)OCC(C)C)cc1,0.5600150176139619
ZINC000563881695,CSC[C@H](O)CNCC(Cc1ccccc1)Cc1ccccc1,0.5457361251660064
ZINC000048919525,CC(C)(C#N)C(=O)NC[C@@]1(N2CCOCC2)CCSC1,0.4688996184982834
ZINC000412834522,CC(C)(C)[C@H]1CCC[C@H]1NC(=O)CCOCC1CC1,0.475650336092529
ZINC000456442651,C[C@H]1C[C@@H](NC(=O)CCc2cn(C)c3ccccc23)c2nccn21,0.8865585456147353
ZINC000152386204,O=C(NS(=O)(=O)c1cnccn1)[C@H]1CCCC[C@@H]1C(F)(F)F,0.4199773820113801
ZINC000279884857,Cc1ccsc1CNC(=O)N[C@@H]1CCO[C@H]1c1ccc(O)nc1,0.6082585373574984
ZINC000555335160,Cc1cn2c(n1)[C@@H](CNS(=O)(=O)C[C@@H](C)COC1CCCC1)CCC2,0.5930453132132307
ZINC000072164600,O=S(=O)(C1CC1)N1C[C@@H](c2ccccc2)[C@@H]2[C@H]1C1CCN2CC1,0.6697519174952575
ZINC000507471151,COc1ccc(CNC(=O)NCC[C@@H](O)C(F)(F)F)c(C(F)(F)F)c1,0.6165496410290402
ZINC000560999851,CC(C)[C@@H]1N(C(=O)[C@H](C)n2nnc(-c3ccccc3)n2)CC12CCC2,0.7602295784350606
ZINC000268279419,O=C(CCn1nnc2ccccc2c1=O)N1CC(O)C1,0.5757151526338377
ZINC000449134211,CSc1cccc(C(=O)N2CCC[C@@H]2c2cccs2)c1,0.751141233558812
ZINC000509209332,COC[C@@H]1CCN(C(=O)N2CCc3ccc(C(C)(C)C)cc3C2)C1,0.6665145064208092
ZINC000594872470,CCOC(=O)CCS(=O)(=O)N[C@H]1CCC(=O)N[C@@H]1c1ccnn1CC,0.403992371623154
ZINC000283332731,Cn1c(CNC(=O)C(=O)NC[C@H]2CCOC2)nc2cccc(Cl)c21,0.7313141708845085
ZINC000286578645,CC1(C)CC[C@H]1NC(=O)NCc1ccc(CN2CCCC2=O)cc1,0.6169141487247868
ZINC000558139252,Cc1cc(=O)n2nc(CN(CCN3CCCCCC3)C(C)C)sc2n1,0.7568773021592803
ZINC000353776008,C[C@H](NC(=O)NC[C@@H]1CC[C@@H](C)C1)c1nnnn1-c1ccccc1,0.69319094631798
ZINC000156723631,CC[C@H](C)[C@@](C)(O)CNC(=O)c1ccc(OC)c(OC)c1,0.5770564462339478
ZINC000055937285,COCCCN(CCOC)C(=O)c1sc2cccc(F)c2c1COC,0.4994097919053375
ZINC000228778703,FC(F)(F)c1nsc(NCCCN2CCCC2)n1,0.6705756842107218
ZINC000112715794,COc1ccc([C@@H](C)NC(=O)N[C@@H](C)CC2CC2)cc1OC,0.6473692708290906
ZINC000456183684,Cc1oc(C2CC2)nc1C(=O)Nc1ccc(F)c(S(C)(=O)=O)c1,0.6077120906011019
ZINC000373349492,CC[C@@]1(C(=O)N2CCC[C@@H](C(=O)Nc3ccccn3)C2)CCCN1,0.7954991840391699
ZINC000185734671,O=C(CC1CCCCC1)NCCNC(=O)c1cc(F)c(F)c(O)c1F,0.7169857054174251
ZINC000295221115,Cc1cc(F)c(CC(=O)N2CC[C@@]3(C2)CCCN(C)C3)cc1F,0.7977817892682835
ZINC000037805461,Cc1ccsc1CN(C)C(=O)c1ccc2c(c1)CCN2,0.7936828332712003
ZINC000080357654,COc1ccccc1NC(=O)Nc1ccc(O)cc1C,0.5846042530898452
ZINC000626390082,CCc1nc2cc(NC(=O)N3CCCC[C@H]3CNC(C)=O)ccc2o1,0.7475875062850135
ZINC000129605321,COC(=O)[C@](C)(NC(=O)CCCc1ccc2c(c1)CC(=O)N2)C1CC1,0.6004905003051085
ZINC000330775873,COC(=O)C[C@@H](C)NC(=O)[C@H]1CCCN1C(C)=O,0.4309071609836545
ZINC000269580180,COC(=O)C[C@@H]1CSCCN1[C@@H]1CCN(c2ccc(C#N)cc2)C1=O,0.8012909591751067
ZINC000122630203,C[C@@H](NC(=O)NCCc1cnn(C)c1)c1ccc(C(C)(C)C)cc1,0.6907907445632021
ZINC000154565060,CCOc1ccc2cc(C(=O)N(C)C[C@H]3CCCCO3)[nH]c2c1,0.6996196277111686
ZINC000248454905,C[C@H](C[S@](C)=O)NC(=O)[C@H]1CC(=O)N(C)[C@@H]1c1ccc(F)cc1,0.519663111204647
ZINC000376542117,O=C([C@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CC(n2ccnn2)C1,0.7076000643157583
ZINC000277628917,COc1ccc(Br)cc1CN1CC[S@](=O)C[C@H](C)C1,0.5538658933086767
ZINC000385003668,COc1ccc(Br)cc1C(=O)N1CCN2CCCC[C@@H]2C1,0.7423299723457342
ZINC000331652339,CC[C@@H]1C[C@@H](CC(=O)N2CCO[C@@H](Cn3cccn3)C2)CCO1,0.6511229595020693
ZINC000652182247,CCO[C@@H]1CN(C(=O)N[C@H]2CCC[C@@H](c3ccccc3)C2)C[C@H]1CN,0.68937444872776
ZINC000575195372,COc1ccc([C@@H]2NC(=O)N(C[C@@H]3CC34CCOCC4)C2=O)cc1,0.5939724198720753
ZINC000614951937,CCC[C@@]1(CO)CCN(C(=O)[C@]2(c3ccccc3)CNC(=O)C2)C1,0.6086564987308957
ZINC000454076300,COCc1csc(NC(=O)C(=O)N2C[C@H]3[C@@H]4CC[C@@H](C4)[C@@]3(C)C2)n1,0.6541977714789944
ZINC000631178298,CCOCCO[C@H]1CCN(c2nccn3nc(C4CCC4)cc23)C1,0.6915122013935198
ZINC000612640251,COc1ccccc1CC(=O)NCc1cc2c(s1)CCCC2,0.6823815051489192
ZINC000296790084,CCCCS[C@@H](C)C(=O)Nc1ncc(CC(=O)OCC)s1,0.565636297311702
ZINC000238005524,O=C(NCC1(c2ccccc2)CC1)[C@@H]1C[C@H]2CCCC[C@@H]2N1,0.7425098586794636
ZINC000281165517,COC(=O)[C@H](C)N(C)C(=O)/C=C/c1ccc(Br)cc1,0.4637494634400087
ZINC000116801269,C[C@@H]1CCC[C@@](C#N)(NC(=O)CCc2ccccn2)C1,0.7595785769847
ZINC000288167239,Cc1ccccc1C1(C(=O)NCCNS(=O)(=O)N(C)C)CCOCC1,0.505467459897632
ZINC000565802563,CCc1nc([C@@H](C)NS(=O)(=O)CC(C)(C)OC)n[nH]1,0.4706207935881752
ZINC000000449840,COc1cc(C(=O)NCCC(C)C)c([N+](=O)[O-])cc1OC,0.5018004763824975
ZINC000116123276,CCOc1ccc(SCC(=O)N2CC[C@@H](c3cnn(C)c3)C2)cc1,0.6891741697866363
ZINC000280724608,COCCOc1ccc(F)cc1NC(=O)c1[nH]ccc1C,0.6224898392757863
ZINC000663357671,C[C@@H]1CC(=O)c2c1c(F)ccc2Oc1cc(=O)n(C)c(=O)n1C,0.6095681105897297
ZINC000571408958,CCC[C@@H]1CCCC[C@H]1NCC(=O)NC(=O)N[C@@H]1CCS(=O)(=O)C1,0.4838526795242102
ZINC000192883470,CC(C)(C)[C@@H](CO)NC(=O)/C=C/c1cccs1,0.5200848583107303
ZINC000354120163,COc1cccc(CCC(=O)NCC[C@H](C)[S@@](C)=O)c1F,0.5541857625894366
ZINC000582911204,Cc1c(C(=O)O)sc2nc(CN(C)C)nc(N[C@H]3CCSC3)c12,0.6429479336562636
ZINC000164115049,C[C@@H](N[C@H](C)[C@H]1CCOC1)c1ccc(Cl)cc1,0.6629484923412257
ZINC000617402793,C[C@@]1(C2CC2)NC(=O)N(CC(=O)N2CCO[C@@](C)(C3CC3)C2)C1=O,0.5533885429732361
ZINC000333058414,C[C@@H]1CN(C(=O)N[C@@H]2CCO[C@@H](c3ccnn3C)C2)C[C@H](C)N1C,0.8269907095180469
ZINC000592837075,N#CC[C@]1(O)CCN(C(=O)c2c[nH]c3cc([N+](=O)[O-])ccc23)C1,0.735747147466018
ZINC000599090689,COC(=O)CC1CC(NC[C@@H]2CCCC23CC3)C1,0.5126456875428612
ZINC000249376165,CC(C)[C@@H]1C[C@H]1C(=O)NC[C@H](c1ccccc1Cl)N1CCOCC1,0.5994221807729958
ZINC000654926522,Cc1c2ccccc2c(=O)oc1C(=O)N1CCO[C@H](CO)C1,0.7393315057213262
ZINC000354477375,Cc1ccccc1-n1nccc1CN[C@@H]1CCC[C@@]1(C)CO,0.5541610442500973
ZINC000507264789,Cc1cccc(OCCC(=O)N(C)C2CCC(C)CC2)c1,0.5870963842324859
ZINC000644061598,CNC(=O)[C@]1(COC)CCCN1C(=O)[C@H]1CCN(C)C1=O,0.4985535140772402
ZINC000364897813,CC(=O)Nc1ccc(CNC(=O)N2CC[C@]3(CC[C@H](C)C3)C2)cn1,0.657484437803426
ZINC000070397073,NC(=O)C1CCC(N[C@H](c2ccccc2)C(F)(F)F)CC1,0.7765999785904077
